NAME	TITLE	SCORE	
ENKUR		5.753	
WDR86		5.7528605	
PIANP		5.7499986	
KIF1A		5.7440104	
COL5A1		5.737363	
NCOA1		5.728754	
COL5A3		5.727466	
SCAMP1-AS1		5.7243686	
CHAC1		5.721046	
LOC105373456		5.7193685	
MAGEC1		5.716304	
KLF6		5.7134356	
TNFRSF13C		5.713143	
PNPLA7		5.7107544	
LOC124903718		5.705769	
RHNO1		5.7046785	
KIAA2026		5.6977396	
ZNF658		5.6963873	
TPRG1L		5.6956754	
AGPAT4-IT1		5.695484	
MFSD14C		5.6949987	
FRYL		5.6938996	
ANKDD1A		5.6907454	
CTHRC1		5.687047	
CMAS		5.6837254	
SLF2		5.683318	
GIMAP6		5.68255	
LINC00663		5.680406	
LINC03033		5.680078	
ERCC6L		5.678373	
LOC124906278		5.677002	
CECR2		5.6748524	
YPEL4		5.6736865	
CLEC16A		5.6708508	
CHMP4C		5.6697884	
KIF14		5.669571	
RAB11FIP5		5.6663723	
MLH1		5.664881	
FAM161B		5.661302	
TCN2		5.659576	
LOC105374711		5.6510057	
CBL		5.649748	
BBS1		5.6465473	
CELF6		5.6447744	
NCK1-DT		5.641358	
OIP5		5.640936	
TMEM104		5.6340456	
ADAMTS3		5.630012	
TENT5B		5.62994	
FBLN2		5.62924	
NUP62CL		5.628519	
RAB29		5.628248	
MPPE1		5.628004	
IPO13		5.6266475	
MST1P2		5.6230836	
GPR173		5.6211805	
TLE6		5.61881	
MUC12-AS1		5.6158423	
LOC124905013		5.6119804	
PTPRU		5.610891	
SEMA6B		5.6086245	
ABHD3		5.6074686	
KDM4A		5.6073456	
MOB3C		5.604485	
CAMK2N2		5.603833	
LINC02015		5.603447	
CCPG1		5.5972967	
RAD51B		5.591091	
VIM		5.5878377	
FAM177A1		5.5845737	
OSBPL2		5.5836177	
ZNF714		5.5828166	
ARMH1		5.580073	
SNX21		5.5688276	
FBXO48		5.568025	
NSMF		5.5647793	
MAPKAPK2		5.564523	
PHF24		5.5638547	
POPDC3		5.56373	
TIGD6		5.56297	
LOC105375913		5.5578275	
SLC9A9		5.556285	
DDA1		5.5553293	
LOC124906245		5.554027	
SLC3A2		5.5516376	
SHH		5.5480742	
TIGD7		5.548068	
IL11RA		5.54791	
MKLN1-AS		5.5476046	
TACC3		5.5453234	
ZNF106		5.5444465	
ELMOD1		5.5440664	
CLBA1		5.5440497	
CORO2B		5.5437217	
TPM1		5.541579	
RNASEH2A		5.5415206	
LINC00639		5.539341	
PLEKHG2		5.5389557	
CLDN1		5.532019	
LINC02393		5.528731	
IL6R		5.5277324	
USP2		5.526739	
ZNF200		5.5238237	
ICA1		5.523611	
PPP3CB-AS1		5.5212636	
KDSR		5.519398	
SNAI2		5.515787	
ZNF57		5.515541	
CCDC127		5.513858	
SOS2		5.5135446	
AMIGO2		5.5134044	
LOC101927245		5.5096602	
IFFO1		5.5095057	
THBS2		5.5094604	
ANKRD42		5.508888	
ZNF717		5.506042	
BBOX1		5.505689	
TCAP		5.501342	
OAT		5.499269	
LOC124904222		5.497569	
PDGFA		5.495826	
TRIM66		5.4956975	
CDH15		5.495564	
TESMIN		5.4873652	
H2AC15		5.485377	
COMMD4		5.4853644	
TTC14		5.483934	
FNDC3B		5.483369	
PAN2		5.482838	
PROM1		5.4809422	
TXNDC12		5.4802294	
MORC4		5.4801717	
TMBIM1		5.47993	
CLCC1		5.47814	
LEPR		5.475809	
TBXAS1		5.4710326	
LOC107986715		5.470815	
GOLGA3		5.469436	
CASK		5.467869	
AFTPH-DT		5.4662175	
BRSK1		5.464733	
ZNF302		5.464681	
ZNF275		5.4599986	
BTD		5.456825	
ARHGAP20		5.4567947	
TUSC2		5.4566507	
NBPF10		5.455584	
TNFRSF10A		5.4538183	
MAGED2		5.4513674	
SPG7		5.4511204	
IFITM10		5.450379	
PMAIP1		5.449072	
CDC14B		5.4468718	
SYT16		5.4408	
STXBP5-AS1		5.4406443	
SERTAD3		5.4383736	
CYP19A1		5.4358144	
IFNGR1		5.4277215	
ZNF572		5.423162	
LOC124903907		5.412341	
TPD52L2		5.4116516	
STAU2		5.4106374	
ABCC8		5.4101305	
TMEM54		5.4095006	
SNAPC5		5.409205	
LOC124909409		5.4071555	
ENPP1		5.4056273	
NCEH1		5.4042883	
LOC124901935		5.4036903	
METTL25B		5.4030743	
PHC3		5.4021554	
DND1		5.3948007	
LOC124903732		5.3926206	
H2BC17		5.385113	
H2BC15		5.383494	
PRXL2C		5.3745565	
C6orf141		5.37323	
NOS1AP		5.3724103	
CMYA5		5.369619	
ZNF790		5.368413	
LOC124901287		5.3676605	
CAMK1		5.367087	
SCN4A		5.364269	
CYP51A1		5.3612857	
IGFBP7-AS1		5.3570023	
MAFF		5.3568892	
C1orf122		5.3567715	
MYLIP		5.352327	
IQCE		5.352251	
LOC107987097		5.347179	
RHBDL2		5.3459396	
GNAO1		5.340259	
SLC36A1		5.3382616	
NKX3-1		5.3381853	
HLTF		5.3373294	
CDC42BPA		5.336474	
ZNF713		5.3356357	
ADCK2		5.32909	
WAS		5.3286524	
B3GNT5		5.3280473	
ODF2		5.316761	
TMEM9B		5.3106446	
ZBTB40		5.307932	
ZMAT4		5.3029914	
LOC101927999		5.293582	
LACTB2		5.2924757	
MMS22L		5.2873907	
ANKRD20A4-ANKRD20A20P		5.279976	
NBEA		5.2794075	
LOC646471		5.2763743	
C5AR2		5.2756124	
LOC105375894		5.2685375	
NOL4		5.2652893	
THAP5		5.2652693	
ACCS		5.264606	
TBC1D23		5.259035	
TSHZ3		5.258036	
TPCN1		5.2579713	
SYT13		5.257778	
LOC105376494		5.256521	
MAPK13		5.256457	
FAM3C		5.2539225	
CTXND1		5.2532415	
NEK1		5.247975	
N4BP2L1		5.2473774	
PLEKHF1		5.2445235	
DHRS7B		5.24383	
TMEM178B		5.2415957	
RNFT1		5.239654	
PRKAA2		5.238082	
REL		5.2362924	
PMFBP1		5.2339396	
ORMDL3		5.230527	
LINC00623		5.2269254	
CYLD-AS1		5.2267795	
CBFA2T3		5.2201285	
LAMB1		5.220068	
MTSS1		5.219343	
LINC01535		5.216576	
LOC105376353		5.2153707	
S100A13		5.212203	
PCED1A		5.2088556	
CCDC153		5.2076044	
FXYD5		5.202505	
ZKSCAN3		5.201375	
SLC4A2		5.201203	
PICK1		5.199414	
IPCEF1		5.195633	
AP1G2-AS1		5.1953382	
LOC541473		5.1943173	
TMPRSS9		5.193226	
RPS10P7		5.1931987	
C4orf46		5.1853576	
LOC102723701		5.1835303	
PICART1		5.1826315	
EFCAB13		5.180599	
MFSD11		5.1752505	
LDAF1		5.174821	
MELTF		5.166621	
RAD1		5.166212	
LINC00519		5.165558	
SOX2		5.1646266	
MMUT		5.161479	
POLD1		5.155505	
AKAP9		5.1505456	
CFAP119		5.149981	
RP2		5.1418686	
TRIM32		5.140504	
EMC3		5.1399875	
ZNF75A		5.1356006	
LOC107986412		5.1299815	
MAU2		5.129514	
NBPF20		5.1270294	
ZNF433		5.1234736	
NLK		5.1186395	
TTC21A		5.1184497	
KIF18A		5.1085224	
DRD2		5.107608	
CEP350		5.1021857	
BRAP		5.0993214	
CCDC154		5.096534	
ELOVL4		5.094595	
EPB41L4A		5.094144	
NFKBIZ		5.0927806	
LOC124908054		5.0926943	
FBXW10B		5.0895047	
LOC124902030		5.0889654	
CEP128		5.0875874	
CCDC148		5.084353	
GATM		5.0831075	
FNDC10		5.082887	
C2CD3		5.0826006	
CHSY1		5.0812793	
ZNF567-DT		5.077789	
CHI3L2		5.0754967	
DHH		5.072699	
HDHD3		5.0695963	
CCDC28A-AS1		5.0643277	
DGKB		5.064316	
RNF185		5.059858	
RELCH		5.0595	
LGMN		5.0585527	
ATP6V1F		5.058132	
SLC45A1		5.056246	
ZNF470		5.05534	
LOC124902718		5.0546365	
TOR1AIP1		5.052682	
IRF1-AS1		5.052676	
RTL10		5.0524783	
STXBP3		5.0514736	
GNPDA1		5.044458	
AGPAT2		5.038695	
TECPR2		5.0297813	
RAD51AP1		5.026201	
SNORC		5.0257707	
RUSF1		5.025471	
SLC9A1		5.022854	
SELL		5.0208006	
ISYNA1		5.0185003	
HYLS1		5.0157347	
TCEAL8		5.0148444	
ATXN1		5.0133505	
PHYHIP		5.010823	
ACVR1C		5.010772	
PPP1R3F		5.0101504	
RRP7A		5.0099783	
SPTLC1		5.0035734	
RSPRY1		5.0000224	
GPR176		4.996553	
ADORA2B		4.993775	
PROX1-AS1		4.992531	
LOC107985164		4.9909534	
MUC12		4.986615	
NUSAP1		4.9863157	
TAPBP		4.984648	
ANXA4		4.980128	
MRPS30-DT		4.979754	
AGPAT4		4.978512	
SHBG		4.9778295	
B3GNT4		4.977804	
LOC124905015		4.9717216	
LOC124900946		4.9709525	
ERI1		4.958177	
ATXN7L1		4.9570003	
ZMYM1		4.9498286	
ZNF252P		4.948664	
POLR2K		4.946781	
LOC124907986		4.9445477	
LINC02185		4.94341	
LINC00654		4.9415426	
SYNGR1		4.9361644	
INHBE		4.9357305	
ZNF69		4.934593	
HDAC1		4.934519	
LINC00896		4.9334044	
RNF114		4.9301996	
ZNF721		4.9282546	
PBDC1		4.9279623	
FLRT1		4.926582	
BMERB1		4.924001	
TRIM25		4.921149	
TLR9		4.9187164	
RANBP10		4.9161882	
CD27-AS1		4.9153757	
CLPTM1		4.913427	
AKIRIN2		4.9120564	
LOC107986925		4.91147	
NFIA-AS2		4.9094286	
FBXO8		4.908845	
RET		4.90049	
VAMP1		4.8995585	
TIMELESS		4.897404	
CENPT		4.8949156	
SLC35F5		4.8942657	
LOC112268150		4.893544	
ERRFI1-DT		4.889836	
MROH1		4.888873	
TMX4		4.888014	
ARAP2		4.8873343	
LOC124903727		4.886601	
TMEM198		4.8836017	
NUDT7		4.882793	
FHIP1B		4.878956	
LOC124905094		4.8758383	
CHODL		4.8745804	
GAS6		4.869802	
DPY19L2P2		4.867963	
TRIM4		4.8676476	
AATK		4.8654795	
ASS1		4.864114	
CTSK		4.859138	
PSPH		4.858469	
CENPBD1P		4.854996	
LINC02587		4.8534355	
LOC124901431		4.853197	
EMC10		4.8510623	
LOC105376025		4.8444576	
BBC3		4.8400946	
ZNF763		4.8389273	
RAB41		4.8386183	
RABGAP1		4.8317714	
LOC124903514		4.8314075	
ZNF101		4.831119	
GSC		4.828922	
ELOVL7		4.8270345	
SERPINB9		4.826773	
METTL27		4.8200784	
TMEM222		4.8192186	
TOB2P1		4.819186	
LOC124901575		4.8167586	
CNTNAP5		4.8149543	
RABIF		4.8146076	
LOC124907827		4.8133736	
DVL3		4.8068023	
SMG1		4.804831	
LOC107984006		4.8015795	
CSGALNACT2		4.801199	
PPP3CC		4.7989497	
LOC105374505		4.792584	
PEX26		4.790756	
TCEAL7		4.790165	
LOC100130691		4.7874317	
CHFR		4.7860274	
PRECSIT		4.785051	
AIG1		4.780847	
CIAO1		4.7785616	
PAG1		4.7767587	
KCND3		4.772534	
SEC23B		4.772057	
RAD51D		4.7708173	
NEDD4		4.7701306	
SGIP1		4.768154	
HDAC10		4.767097	
TNFRSF10A-DT		4.7636027	
TFCP2L1		4.763277	
BACH1		4.760953	
GASAL1		4.76018	
YIPF6		4.7596164	
AQP7P1		4.7566175	
ALAD		4.7521853	
LOC124904328		4.7504406	
RGMA		4.7491903	
ASIC4		4.747552	
TMUB2		4.7448654	
CNIH3-AS2		4.741534	
STAG3L5P-PVRIG2P-PILRB		4.733623	
NIM1K		4.7329574	
LINC01278		4.7323766	
LOC124902920		4.731251	
STN1		4.731223	
TXK		4.730843	
ZNF704		4.729781	
BCL3		4.7290626	
LOC105371692		4.7210436	
RIPK1		4.7191854	
PELATON		4.716307	
ZNF221		4.714636	
ZNF600		4.713993	
EDEM3		4.7088327	
ACD		4.700279	
TTPAL		4.700251	
TLCD5		4.6994643	
TBC1D30		4.6983013	
RHPN1		4.695021	
FBF1		4.694753	
ZNF563		4.6913357	
ABHD14B		4.688313	
ACOT1		4.6871796	
SMIM30		4.6868243	
GBA		4.6860905	
LOC124904604		4.6858654	
TRIM46		4.6785564	
SMIM45		4.678317	
PEX6		4.676549	
HERC5		4.6753926	
MIR31HG		4.6734457	
ULBP2		4.670567	
VPS37A		4.670134	
CD276		4.6695976	
SPN		4.6692767	
CNPY4		4.6689425	
TMCO3		4.6646104	
CASP3		4.664553	
ZNF605		4.6599183	
SPINT1		4.659431	
LINC00882		4.6591177	
PHF1		4.6562557	
RAB5A		4.6560473	
SGCG		4.653433	
LOC124903948		4.6487894	
ZNF264		4.643939	
ABCB4		4.641945	
IQCG		4.638989	
TMEM254-AS1		4.634523	
TJP3		4.634468	
P3H3		4.6331267	
LOC112268445		4.6323466	
LOC102724983		4.632206	
ETFB		4.6316066	
ADA2		4.6315303	
ATP6AP1L		4.630575	
SGPP2		4.6299067	
LOC124904024		4.629417	
SAP30L		4.6286454	
GPR153		4.628207	
ZNF836		4.6276393	
ZC3H18-AS1		4.6188846	
C9orf24		4.618769	
ZNF519		4.6173463	
STC2		4.615529	
ABCA4		4.614915	
AHI1		4.6117826	
TCEA2		4.6112695	
VAMP3		4.609125	
DAPK3		4.608164	
ARNTL		4.6072335	
LOC124906331		4.6054564	
UQCC1		4.605117	
CD1D		4.6048775	
FAM219A		4.599469	
SLITRK1		4.5961876	
LOC105369828		4.5948305	
OCIAD1		4.5929437	
ERCC6L2-AS1		4.5924754	
SDC3		4.5918627	
NPTX1		4.5909557	
SAXO2		4.590416	
LOC124903505		4.588984	
UNC80		4.5870624	
TWSG1		4.587013	
NAGA		4.5826745	
RIPK2-DT		4.581273	
CCDC122		4.576697	
SLC25A46		4.5750766	
PIP4K2C		4.5734754	
HELQ		4.573188	
PDE7B		4.5698466	
FAM83G		4.569593	
FNDC3A		4.569096	
ABCA1		4.569082	
RAB6B		4.5679283	
PRKAR2A-AS1		4.5666327	
CIBAR2		4.5661473	
ELN-AS1		4.560317	
SLC48A1		4.5576315	
SIX5		4.556717	
DNASE1		4.5563154	
HPX		4.5525937	
EXPH5		4.5508504	
PXN		4.550434	
LOC105374897		4.548961	
ZNF581		4.546461	
CYB561D1		4.544922	
VPS13B		4.5421844	
CACNA1H		4.5382867	
IKBKB		4.537669	
KLHDC1		4.5369744	
LPP		4.536408	
GMDS-DT		4.5349436	
MYL5		4.534009	
PRR16		4.531544	
SS18		4.5289865	
BEST4		4.5242844	
NHSL2		4.5233073	
ZNF557		4.522805	
LRG1		4.5162215	
STK36		4.515135	
LOC105374724		4.5126224	
ODF2L		4.5122824	
ITGA1		4.5113215	
SLC27A6		4.507523	
GOLGA4-AS1		4.5048246	
ZMYND10		4.503664	
TMEM63A		4.5005803	
ZNF619		4.498972	
SLC25A16		4.497322	
SLC8B1		4.495921	
ZNF329		4.4925914	
LOC107986982		4.4923935	
EPPK1		4.49202	
LOC124905041		4.48977	
MOCS2		4.4892883	
CD99L2		4.4886403	
PLBD2		4.4869895	
CCDC62		4.4855	
GTF2IP20		4.4851127	
PTPRVP		4.484202	
ZFP28		4.474372	
LOXL3		4.4728117	
EBI3		4.4685535	
ARHGEF18		4.468385	
SNX14		4.4672713	
PARP4		4.467046	
FIG4		4.4645567	
VWCE		4.4560003	
TCF7		4.4532537	
FBXL16		4.452812	
HMCN2		4.452026	
FBXO5		4.4489923	
TM9SF2		4.4465184	
F8A1		4.443768	
SLFNL1-AS1		4.4378734	
DMXL1		4.4369636	
MROH2A		4.435274	
TSC22D2		4.435126	
LOC124904386		4.4349484	
SYNJ1		4.433029	
EFNA1		4.427535	
GIT2		4.4270115	
LOC105372266		4.42693	
MAP1S		4.422768	
LOC124900273		4.422749	
ZNF510		4.4181843	
GUSB		4.4171352	
YPEL3		4.416339	
RCOR3		4.413811	
ZNF835		4.410624	
SAMD14		4.408912	
CEP41		4.4066787	
DPYSL4		4.4056187	
LOC105372345		4.4028196	
RHBDD3		4.3999124	
ZWILCH		4.3975463	
CHST15		4.397017	
LRRC63		4.3934517	
ORMDL1		4.3892083	
SERPING1		4.387317	
CHROMR		4.387264	
GASK1A		4.3835006	
FAM200B		4.382504	
FGL2		4.380385	
ZNF426-DT		4.379016	
LINC01963		4.3789515	
TMTC1		4.3775325	
LOC124902139		4.374686	
C18orf32		4.3723445	
LPL		4.3715715	
LOC102724363		4.36941	
MATN1-AS1		4.3656187	
KHNYN		4.3655906	
RAB22A		4.363127	
RANBP9		4.361377	
ZNF433-AS1		4.3613153	
MYL6		4.361129	
MAD2L2		4.3602886	
SLC35E3		4.360045	
OLFM2		4.3592043	
SCLT1		4.356399	
LINC01549		4.354845	
WFDC21P		4.3495755	
LOC124900412		4.349002	
PRLR		4.348558	
LOC124902138		4.3477526	
MORN4		4.3461995	
SIX1		4.3353	
LURAP1L		4.333549	
PI15		4.333354	
RELT		4.332318	
WASHC3		4.3307176	
HAPLN3		4.328714	
RASSF8-AS1		4.3260145	
SLN		4.3217707	
STAMBPL1		4.319519	
PGAP1		4.3114324	
LOC107986632		4.31006	
WDR90		4.302147	
ZNF702P		4.2924247	
ABHD4		4.292368	
DKK1		4.2882795	
ZNF799		4.284718	
ZNF597		4.279301	
HUNK		4.275696	
YPEL2		4.270092	
FES		4.2650456	
LOC105374524		4.2583523	
CEP43		4.258262	
PGBD4		4.257462	
CCDC174		4.253157	
UBN1		4.253112	
CCDC77		4.252857	
LOC101929240		4.2512155	
TCEAL3		4.250969	
FIBIN		4.250659	
DDRGK1		4.250635	
CD101-AS1		4.2495723	
RAET1E		4.2459717	
HOOK2		4.2450337	
TCEAL1		4.2435694	
LOC107984533		4.239794	
LINC01563		4.239228	
ERICH1		4.2387953	
ANKRD19P		4.2339306	
FAXDC2		4.2241735	
C5orf15		4.2212114	
LGALS3BP		4.2204456	
TTI1		4.220111	
GFM2		4.2185826	
C3orf70		4.2178464	
MYRF		4.2173686	
ZNF254		4.216654	
ANKRD13D		4.2154675	
LOC105378035		4.213541	
PPFIA4		4.2079835	
IRF6		4.2000093	
ACTG2		4.198851	
AVEN		4.198665	
INKA1		4.1969137	
GREM2		4.195821	
HAVCR2		4.193271	
LOC105375222		4.1927786	
LOC101927045		4.1817384	
SLC12A7		4.181324	
MUSK		4.1811156	
ZBTB10		4.1805835	
SERINC2		4.179297	
SFXN3		4.1791654	
CD44-DT		4.1767464	
REPS2		4.171605	
MPV17L2		4.171216	
ZBTB42		4.1703844	
ACAA1		4.1702566	
LINC00921		4.168856	
ZNF818P		4.168809	
LINC02282		4.1658053	
PRDM2		4.165277	
FHL3		4.1636004	
LOC105378925		4.16331	
LOC102723566		4.163117	
CCDC170		4.1627884	
LOC105377864		4.1543155	
ACER2		4.15204	
ATG7		4.150243	
DGCR2		4.147785	
SNCG		4.1470757	
MAP3K12		4.146368	
CTXN2		4.145563	
FAM120AOS		4.144887	
STXBP2		4.1443686	
CCDC187		4.1439652	
LOC124904228		4.1434293	
SASS6		4.1417155	
ING3		4.1390514	
TTLL11		4.1367254	
TRIM7		4.13594	
WNK2		4.1357894	
LOC254896		4.1344028	
LOC112268133		4.132447	
MACROD2		4.1310854	
LAMB4		4.129023	
CADPS2		4.127031	
CES2		4.125415	
CARNS1		4.1205654	
GSKIP		4.1191278	
LNPK		4.1187434	
ZNF225-AS1		4.1186585	
TMCC2		4.118424	
DIP2A		4.117942	
SMPDL3A		4.116838	
RAG1		4.1116004	
EXO1		4.1098123	
SH3BP5-AS1		4.10677	
MAPK11		4.1046953	
SLC25A4		4.1035805	
SLC38A7		4.1031904	
EFR3A		4.099727	
PPP1R9A		4.0962663	
SPAG16		4.088781	
UTRN		4.0884843	
PDE4DIPP6		4.0877876	
FOXL2NB		4.0874825	
ZNF132		4.0871263	
BOD1L1		4.0822	
SH2D5		4.0817447	
NUDT14		4.080759	
SYF2		4.07878	
FERMT3		4.076829	
SH3D21		4.074834	
ZNF454		4.070588	
SPSB4		4.0674124	
ECHDC2		4.067201	
ZNF567		4.065354	
ZNF564		4.0629725	
TSPAN7		4.0625663	
PRTFDC1		4.06085	
PGP		4.060768	
LRP11		4.059818	
BEGAIN		4.05826	
CDC37L1		4.0572505	
OTUD1		4.053554	
SOBP		4.052516	
AHSA2P		4.0511336	
LOC105377622		4.050023	
LOC124905256		4.0433836	
LOC105370841		4.0424957	
PDZRN3-AS1		4.0423	
TSC2		4.04133	
PPARA		4.041113	
HMG20B		4.0404534	
NTN5		4.0344057	
PAQR6		4.0335093	
FAM133A		4.032731	
LOC105372703		4.0315814	
LOC107985694		4.0314074	
VAMP5		4.0309043	
LOC124904936		4.0302896	
MEGF8		4.0302534	
ITIH4		4.0295563	
PHF20L1		4.028681	
USH2A		4.023511	
RGL3		4.023235	
TMEM87A		4.0209093	
CTNNBIP1		4.0206656	
APEX2		4.0186353	
LOC101929748		4.0167766	
FHDC1		4.0152073	
SLC2A14		4.014712	
TMEM260		4.0117364	
TJAP1		4.0088773	
LOC124907874		4.0083885	
FGF13		4.0082703	
DOK3		4.0078826	
MYLK3		4.0027285	
RNF175		4.0024176	
GRB7		3.9994202	
KAZN		3.998221	
ACTG1P25		3.9971282	
TM2D3		3.9935515	
ARHGAP4		3.9917443	
CD2BP2		3.9917414	
ATP6V1D		3.9917114	
RBM26-AS1		3.9911513	
BLM		3.9892583	
CALB1		3.9881217	
GTF2IRD2B		3.984971	
LOC124903558		3.98435	
MED23		3.9814184	
POLR2J4		3.9808216	
CPZ		3.9763749	
PNPLA3		3.975308	
ATP12A		3.971379	
ZNF568		3.9709733	
KCNJ14		3.967736	
SLC38A3		3.963035	
NDFIP1		3.962656	
NDUFB2		3.9617643	
TRIM47		3.9574816	
CNEP1R1		3.9566834	
RECQL5		3.9562218	
ATP2C2-AS1		3.95237	
MED12L		3.9485104	
COPZ2		3.9478865	
NCF2		3.947212	
SDF2		3.946937	
FOXC1		3.9462035	
LINC01730		3.9457982	
UEVLD		3.9454076	
ETV3		3.9436681	
THRB		3.943211	
CLEC1A		3.9420242	
STIM2		3.9408422	
COL4A5		3.940328	
KLHL15		3.9399076	
TAF1		3.9369771	
PSMB10		3.9334457	
ACOX3		3.9310062	
TCF7L2		3.9307265	
LOC105369194		3.930132	
IP6K3		3.9276786	
HINFP		3.9275084	
XYLB		3.9266064	
KCNC3		3.9260738	
LOC105371017		3.9251113	
ADGRG7		3.9247837	
LOC124901072		3.9229379	
ERI2		3.9229102	
VMA21		3.9208207	
IQCN		3.918039	
MED9		3.91506	
AHDC1		3.9123447	
PPIEL		3.91092	
SLC45A4		3.9100368	
LOC105378858		3.9097064	
TRIP13		3.909247	
HSD11B1L		3.9086208	
LOC105371493		3.9076757	
FAM167B		3.903596	
LOC101928419		3.903515	
RASL12		3.9032595	
OGA		3.8970602	
ARC		3.8936841	
LINC01719		3.8918948	
LOC124903943		3.8917937	
RANBP6		3.890376	
CTSL		3.8803842	
ADGRE4P		3.874852	
KCNN2		3.8747244	
SDK1-AS1		3.87251	
PDE4DIPP2		3.8700142	
TRAM1		3.8695335	
LOC124901064		3.868811	
RUNX1		3.8629925	
USP51		3.8618944	
LOC105374378		3.8583512	
TRPV3		3.8520432	
ZNF383		3.8488836	
DGCR6L		3.8472044	
LNPEP		3.8471134	
TMEM161B		3.8457832	
GRIK2		3.8417683	
MOK		3.8416147	
DIPK1C		3.8408778	
CIB1		3.8353066	
GPRC5B		3.8341842	
TBC1D19		3.8327217	
TANK		3.832697	
TRMT2A		3.829415	
RAB33B		3.8293893	
PPIP5K1P1-CATSPER2		3.8286572	
LOC124904996		3.8284569	
PRSS36		3.8280635	
LOC124906304		3.8278494	
IFNAR1		3.82556	
ZNF879		3.8237033	
EEPD1		3.8229318	
LZTS1		3.8204708	
LOC107985184		3.8184946	
FLVCR1-DT		3.8163545	
LOC124902411		3.8149633	
ZNF471		3.8130374	
LOC124903913		3.8127775	
ZNF230		3.8120632	
MOCS2-DT		3.8117862	
TRIM21		3.8110547	
YPEL1		3.8104827	
GRIP2		3.8101811	
SLC35F6		3.8085501	
ZNF793-AS1		3.8085332	
PRKAR1B		3.8067927	
RABL2B		3.8057394	
ARMC1		3.8056893	
GTPBP2		3.8035762	
GON4L		3.8029246	
ADGRL3		3.7979822	
TAS2R5		3.7971752	
ATP6V0D1-DT		3.7958803	
BROX		3.7933776	
TRIL		3.7926364	
NPR2		3.7916775	
LOC107984551		3.7912223	
CHIC2		3.7903183	
KMT2D		3.789784	
DEPDC1		3.7888792	
SPATA33		3.7881978	
LOC105372669		3.7873878	
SALL2		3.7824354	
ZFP36L2		3.7814624	
WDR35-DT		3.7814524	
CNTLN		3.780948	
NINL		3.7800143	
APTR		3.7794573	
CTBS		3.779235	
TOR1B		3.7769997	
CLK1		3.7764707	
DOCK11		3.7749605	
LOC112267917		3.7742198	
WDR13		3.7739308	
SLC43A1		3.7702765	
IQGAP1		3.7697175	
PATL2		3.7659638	
CARD8-AS1		3.7658288	
METTL2B		3.7645514	
NDRG2		3.760945	
GTF2IRD2		3.7599473	
ZNF184		3.7568488	
RDH10-AS1		3.7493012	
EBF4		3.7451663	
MYLK4		3.745148	
LINC00886		3.7448835	
ERCC4		3.7430124	
PCDH12		3.7428038	
LOC124909388		3.738626	
CPXM1		3.7383873	
LOC101927375		3.7333488	
BBOF1		3.7316203	
PDPK1		3.7298968	
PRNP		3.7289596	
PLCL1		3.7283013	
LOC105379362		3.727432	
TMEM138		3.7216167	
IFT57		3.7210746	
LINC00304		3.7185805	
LINC02732		3.7183099	
TMX3		3.7171526	
ZNF354C		3.7109358	
RTL9		3.710227	
EIF2AK3		3.708442	
ADCY9		3.7076554	
SLC2A13		3.702617	
LOC124904067		3.7015023	
STBD1		3.696608	
TRIM16L		3.6938765	
CNOT4		3.692662	
LINC02288		3.6903234	
PPP2R5B		3.689613	
TMEM151A		3.6865036	
LINC02542		3.6844242	
NDUFA4		3.679727	
HSD17B14		3.6753008	
FBXO43		3.6722872	
PKN3		3.6716108	
CYB5RL		3.6691644	
ZNF582		3.6674054	
ZNF180		3.6671424	
R3HDM2		3.6662104	
ZNF26		3.6661048	
MRGPRF		3.6649158	
CENPC		3.6648586	
ALOX12		3.6620433	
CCND2		3.6602237	
ZBTB8A		3.6588938	
FBXL18		3.6583445	
TRPM3		3.6565313	
SLC7A3		3.6529284	
WWC3		3.6480298	
SPDYE1		3.6470797	
ZNF22-AS1		3.6457071	
CD180		3.6451616	
BDKRB2		3.642907	
ZFHX3-AS1		3.6401105	
DENND1C		3.63996	
POLH		3.6379633	
TFAP2A-AS1		3.6378796	
IFT74		3.637661	
BMP4		3.6351933	
CALU		3.634791	
FAM180A		3.6326308	
LOC124904665		3.6293802	
GRAMD2B		3.6269977	
TLE4		3.6265535	
DEF6		3.6263459	
PDCD1LG2		3.6258712	
RILPL2		3.6243937	
DCLRE1C		3.6203141	
GSE1		3.6198916	
NEBL		3.618559	
HERC4		3.6184378	
ZSCAN23		3.6176543	
IL23A		3.6167984	
CENPV		3.6153927	
TMEM167A		3.6142113	
MICAL2		3.61201	
LOC124906265		3.6080544	
NPAS4		3.6078794	
EFCAB5		3.6058483	
NUDCD3		3.6021612	
NINJ1		3.6012998	
CCL24		3.601201	
TMEM26		3.6000206	
GAS6-DT		3.5951664	
CENPJ		3.5913432	
ZFHX4		3.5911596	
LOC105375784		3.5906112	
LOC101928034		3.5900667	
SSC4D		3.5886297	
CENPH		3.5836596	
DUSP18		3.5835798	
KIAA0930		3.583254	
GIHCG		3.582389	
LOC102723696		3.5811927	
LOC105371159		3.5791678	
LOC408186		3.5781343	
CFAP206		3.5779755	
LOC102723750		3.5774436	
USB1		3.5749598	
CLCNKA		3.5742648	
FBXL12		3.574209	
ASB9		3.5729601	
RETREG1		3.572318	
LOC105369819		3.5692482	
GNRHR		3.5684528	
LOC101928126		3.5670958	
MICALL2-DT		3.5606666	
