BT935_Naive_01_S4 BT935_Naive_02_S2 BT935_Naive_03_S3 BT935_TMZRT_UK5099_01_S10 BT935_TMZRT_UK5099_02_S11 BT935_TMZRT_UK5099_03_S12
4.362127495463615 3.3355340063082233 4.086914003651859 5.458458937218537 5.022428277314144 5.599495789407774
2.080784954732644 2.680339826497679 1.3456911963243927 2.1419269247313246 1.8263375553869612 1.9156169805868701
160.52127789341108 156.77009829648648 154.25608343051834 321.42722754355236 295.8666839726877 300.2361229189037
0.40111517199665425 0.4169417507885279 0.2990424880720873 0.89822742004862 0.19567902379146013 0.5157430332349265
69.94445811691658 72.25004910092633 70.0257826235471 41.04208365452926 41.027368654942805 45.60641965320279
38.431847416929436 38.47776728705557 37.38031100901091 51.26805735969816 46.50638132110369 47.74306936231891
15.79390989736826 14.116456419554444 14.603241500853594 11.055106708290708 10.566667284738847 10.093827936169276
117.57688479151928 109.1791755993388 118.07194237379579 100.18690454388454 102.27490310166984 102.78021876610322
144.90285588379135 143.78534091478662 149.17236113329287 139.5707221921702 130.4526825276401 130.7776977131421
7.8217458539347575 8.51752433753707 8.173828007303719 10.709634623656624 9.262140459462447 12.156800069108984
106.97240243185773 113.11034067820206 103.36902004358483 98.52863853764094 98.94835969721501 98.50691934787098
45.401223530371304 44.8510197633945 47.54775560346187 43.39129383004103 41.94053743263629 41.62783053967622
230.666293596326 241.88577856460168 242.4237769971054 222.62221133820412 212.24651447247044 207.99179754602824
40.23686569091438 39.966844968443176 38.37711930258453 36.48185213735934 32.48271794938238 32.41813351762396
11.78275817740172 11.078737949523742 12.011539937562171 11.746050877558877 12.262552157598169 11.051636426462712
83.98348913679949 81.48233072552945 86.12423656476113 64.81056307735427 63.00864566085016 62.92065005466104
108.80249040409247 103.22286487378841 110.19715685456416 60.595803644818446 63.726135414752186 59.0894160934873
0.902509136992472 0.5956310725550399 0.6479253908228557 1.865549257024057 1.8263375553869612 1.7682618282340339
3.8105941339682152 3.216407791797215 3.090105710078235 2.3492101755117756 2.4133746267613416 2.6523927423510507
4.036221418216334 5.539368974761871 3.837711930258453 2.556493426292226 3.130864380663362 3.1681357755859776
28.278619625764126 29.066796340685944 31.39946124756916 37.51826839126159 34.89609257614372 34.77581595526934
0.8774394387426812 0.9530097160880637 0.8472870495375806 1.1746050877558878 1.369753166540221 0.8841309141170169
6.0417972781996045 6.43281558359443 6.8779772256580065 5.527553354145354 6.5226341263820045 7.0730473129361355
1.12813642124059 0.7147572870660478 1.2460103669670302 4.905703601804002 5.348559983633244 3.683878808820904
128.28164594417999 110.13218531542687 133.9710346562951 370.48426356159234 326.7839697317384 355.19959474651154
0.6768818527443541 0.4169417507885279 0.6479253908228557 0.5527553354145354 0.3261317063191002 0.8104533379405989
166.03661150836507 175.47291397471474 163.17751765800227 275.133968202585 260.70968603148873 267.154891215692
199.90577384383258 198.40471026808376 189.642777852382 142.4035932861697 129.66996643247424 132.0302165081412
0.5013939649958178 0.47650485804403186 0.5482445614654933 1.5200771723899724 0.9783951189573007 1.6945842520576158
49.16167826783994 44.97014597790551 52.23275458325791 48.9879416011132 48.85452960660121 51.353270594963405
1.2033455159899629 1.1316990378545757 1.1463295376096678 3.731098514048114 2.739506333080442 1.841939404410452
40.43742327691271 42.40893236591884 40.52025713376782 84.70975515227755 91.38210411061188 86.350119278762
0.902509136992472 1.2508252523655836 0.7974466348588993 5.043892435657636 4.370164864675943 4.568009722937921
0.2506969824979089 0.05956310725550398 0.19936165871472483 1.5891715893167893 1.3045268252764008 1.2525187949991075
30.534892468245307 26.26733029967726 27.96047263474016 17.204509814777413 18.26337555386961 17.97732858704601
0.3259060772472816 0.5956310725550399 0.24920207339340605 1.1055106708290707 1.1088478014849408 1.1788412188226893
64.60461238971112 66.88936944793097 64.84237949696426 45.87869283940644 44.81049644824437 47.816746938495335
63.8525214422174 62.12432086749065 65.2411028143937 51.12986852584453 48.20226619396301 51.42694817113982
32.64074712122774 34.30834977917029 35.03781151911289 36.82732422199342 36.722430131530686 36.617755359679784
11.53206119490381 12.031747665611805 11.96169952288349 13.749788968436569 11.349383379904689 13.335641287931672
30.810659148993004 29.960242949518506 36.0844602273652 25.081273344434546 27.786421378387338 24.755665595276476
24.392816397046538 22.753106971602524 22.72722909347863 20.728325078045078 17.545885799967593 21.366497091161243
0.451254568496236 0.3573786435330239 0.4984041467868121 0.2763776677072677 0.9131687776934806 0.8104533379405989
24.217328509298 24.36131086750113 25.069728583376648 68.6107560083292 67.77016857310903 68.74117857259807
104.3150144173799 96.19441821763894 104.41566875183713 59.006632055501655 62.747740295794884 60.931355497897755
50.33995408558011 47.47179648263668 50.78738255757615 53.82455078599038 53.61605251886008 58.05793002701745
0.10027879299916356 0.11912621451100797 0.19936165871472483 0.89822742004862 0.5218107301105603 1.1051636426462712
32.89144410372565 32.044951703461145 33.143875761323 39.52200648213928 40.57078426609607 40.67002204938278
8.047373138182875 8.994029195581101 7.2268601284087755 5.38936452029172 5.413786324897064 4.420654570585085
121.23706073598875 119.00708829649696 119.66683564351358 90.99734709261789 91.25165142808424 90.62341869699424
21.284173814072467 20.013204037849338 22.428186605406545 21.281080413459613 24.655556997723977 21.51385224351408
234.30139984254566 224.2550988169725 230.5119178889006 177.1580850003586 178.72017506286693 172.62656098134755
47.45693878685416 47.11441783910365 48.79376597042891 42.70034966077286 41.81008475010865 43.911835401145176
75.88597660211703 82.07796179808449 76.25583445838225 74.00012052862093 74.55370806454631 78.83500650876735
1.6546000844861988 1.0721359305990716 1.2958507816457114 0.06909441692681692 0.7174897539020205 0.3683878808820904
2.6323183162280435 3.097281577286207 2.591701563291423 1.3127939216095217 0.4565843888467403 0.44206545705850847
111.83592389231717 113.28902999996858 115.62976205454041 93.20836843427604 97.05679580056423 89.44457747817155
21.58501019306996 21.323592397470428 21.979622873298414 33.78716987721348 34.700413552352266 34.702138379092915
89.82472882900076 84.04354433751612 86.32359822347586 92.79380193271513 94.3825158087476 94.5283302343444
1.805018273984944 1.8464563249206236 2.2428186605406544 0.9673218369754369 1.369753166540221 1.7682618282340339
25.06969824979089 23.646553580435082 23.773877801730936 23.008440836630037 20.024486767992755 19.745590415280045
7.220073095939776 8.398398123026062 8.722072568769212 8.153141197364397 7.501029245339305 8.620276412640916
21.008407133324766 22.157475899047483 19.736804212757757 24.94308451058091 25.56872577541746 28.07115652321529
23.61565575130302 25.016505047311675 22.72722909347863 20.86651391189871 21.002881886950053 20.556043753220646
73.7550522508848 80.46975790218588 77.30248316663456 65.7087904974029 62.68251395453106 66.30981855877627
64.20349721771447 65.6981073028209 63.446847885961176 51.68262386125906 50.09383009061379 50.02707422378788
29.181128762756597 31.151505094628583 27.810951390704115 24.94308451058091 27.19938430701296 24.313600138217968
18.827343385592958 17.809369069395693 19.637123383400397 18.586398153313752 18.915638966507814 17.535263129987502
273.41012911221947 271.8460215141202 262.65898535664996 406.41336036353715 397.09796561413646 381.4288118653164
27.30090139402228 26.446019621443767 26.265898535665 34.40901962955483 37.766051591751804 31.607680179683356
44.674202281127364 45.02970908516101 45.70366026035067 54.999155873746275 53.0290154474857 53.71095303260878
57.73551506926842 59.086602397459956 55.02381780526405 49.817074604235 49.63724570176706 49.585008766729366
30.058568201499277 30.734563343840055 28.957280928313782 29.296032776970378 29.67798527503812 29.249997742037976
18.626785799594632 20.19189335961585 19.0888788219349 21.14289157960598 20.611523839367134 24.60831044292364
